

Graph1.txt



src-id	dst-id	pir
src-id	dst-id	pir
6	7	1.0
6	4	0.5
7	3	0.5
3	2	0.5
2	1	0.5
4	5	0.5
5	1	0.5
1	0	0.5


Graph1.txt



src-id	dst-id	pir
3	7	1.0
6	7	0.814
4	0	0.724
9	8	0.724
8	4	0.724
0	1	0.714
1	2	0.706
3	6	0.626
2	3	0.6
10	11	0.314
13	9	0.14
4	5	0.098
0	5	0.054
6	12	0.032
14	12	0.032
14	15	0.032
12	10	0.032
1	12	0.032
10	15	0.032
11	15	0.032


Graph2.txt



src-id	dst-id	pir
7	6	1.0
5	6	0.7362637362637363
3	7	0.6593406593406593
5	4	0.5494505494505495
5	1	0.27472527472527475
15	7	0.2087912087912088
5	0	0.1901098901098901
9	7	0.06593406593406594
3	8	0.04395604395604396
9	8	0.04395604395604396
7	0	0.035164835164835165
13	7	0.0005494505494505495
7	12	0.0005494505494505495


Graph1.txt



src-id	dst-id	pir
3	7	1.0
6	7	0.814
4	0	0.724
9	8	0.724
8	4	0.724
0	1	0.714
1	2	0.706
3	6	0.626
2	3	0.6
10	11	0.314
13	9	0.14
4	5	0.098
0	5	0.054
6	12	0.032
14	12	0.032
14	15	0.032
12	10	0.032
1	12	0.032
10	15	0.032
11	15	0.032


Graph2.txt



src-id	dst-id	pir
7	6	1.0
5	6	0.7362637362637363
3	7	0.6593406593406593
5	4	0.5494505494505495
5	1	0.27472527472527475
15	7	0.2087912087912088
5	0	0.1901098901098901
9	7	0.06593406593406594
3	8	0.04395604395604396
9	8	0.04395604395604396
7	0	0.035164835164835165
13	7	0.0005494505494505495
7	12	0.0005494505494505495


Graph3.txt



src-id	dst-id	pir
6	7	1.0
6	4	0.5
7	3	0.5
3	2	0.5
2	1	0.5
4	5	0.5
5	1	0.5
1	0	0.5


Graph4.txt



src-id	dst-id	pir
0	0	1.0
0	0	1.0
10	11	0.9259259259259259
0	0	0.9259259259259259
3	11	0.7537037037037037
0	0	0.7537037037037037
24	25	0.6703703703703704
25	17	0.6703703703703704
17	16	0.6703703703703704
0	0	0.6703703703703704
0	0	0.6703703703703704
0	0	0.6703703703703704
16	8	0.6611111111111111
0	0	0.6611111111111111
8	9	0.6537037037037037
0	0	0.6537037037037037
10	3	0.5796296296296296
0	0	0.5796296296296296
0	0	0.5555555555555556
9	10	0.5555555555555556
0	1	0.29074074074074074
0	0	0.29074074074074074
26	27	0.23333333333333334
31	27	0.23333333333333334
31	0	0.12962962962962962
26	24	0.12962962962962962
0	0	0.09074074074074075
17	18	0.09074074074074075
16	18	0.05
0	0	0.05
8	0	0.02962962962962963
0	0	0.02962962962962963
0	2	0.02962962962962963
1	2	0.02962962962962963
0	0	0.02962962962962963
3	0	0.02962962962962963
0	0	0.02962962962962963
0	0	0.02962962962962963
0	2	0.02962962962962963
0	0	0.02962962962962963
0	0	0.02962962962962963
0	0	0.02962962962962963


Graph5.txt



src-id	dst-id	pir
7	6	1.0
15	6	0.326262616487802
1	0	0.3182354819667689
5	1	0.28722045346778013
7	3	0.23185790181638716
15	5	0.21604555967368896
9	8	0.08789204254042599
1	4	0.031015028498988746
0	9	0.03089890358729206
0	8	0.02393624742347852
5	6	0.021811161539429247
4	12	0.016209102257661825
15	9	0.01572040992093829
15	4	0.015507514249494373
1	9	0.008999680656492834
7	13	0.0030337633180758106
7	0	0.0030337633180758106
9	12	0.0028644144885181496
4	6	0.0012918896426255843
5	4	0.0006532026282938347
9	13	0.0005612704065339617
9	3	0.0005612704065339617


Graph6.txt



src-id	dst-id	pir
15	14	1.0
4	5	1.0
4	0	0.75
10	14	0.75
14	11	0.75
0	1	0.75
1	6	0.75
11	7	0.75
7	6	0.75
15	4	0.5
7	3	0.5
3	2	0.5


Graph7.txt



src-id	dst-id	pir
1	0	1.0
15	7	0.8134722786895769
2	3	0.813151306357392
15	2	0.813151306357392
1	5	0.8122311856717951
15	5	0.5271221620696296
9	8	0.0868765112447307
13	12	0.04457235786275224
8	4	0.010699077739498856
15	1	0.004129844007446559
15	13	0.0005349538869749428
12	4	0.0002139815547899771


Graph8.txt



src-id	dst-id	pir
8	9	1.0
3	2	0.724
2	1	0.724
7	3	0.724
1	5	0.714
5	4	0.706
8	12	0.626
4	8	0.6
10	11	0.314
12	9	0.188
6	7	0.14
2	0	0.098
1	0	0.054
12	13	0.032
14	13	0.032
14	15	0.032
13	10	0.032
5	13	0.032
10	15	0.032
11	15	0.032


Graph9.txt



src-id	dst-id	pir
12	13	1.0
7	6	0.9044334975369459
11	10	0.9044334975369459
3	7	0.9044334975369459
1	0	0.5130541871921184
15	11	0.12315270935960593
5	4	0.12315270935960593
13	14	0.12315270935960593
6	10	0.0935960591133005
2	3	0.061576354679802964
2	15	0.046059113300492616
15	6	0.024630541871921187
2	5	0.006157635467980297
2	1	0.006157635467980297
0	14	0.0024630541871921187


Graph10.txt



src-id	dst-id	pir
1	5	1.0
4	5	0.9687524064582923
2	3	0.4324266511512496
1	0	0.3252761544582581
3	7	0.2896135121028809
1	2	0.2896135121028809
11	10	0.24169825365995568
15	11	0.23036971755666405
2	4	0.16848202749993582
14	15	0.06041600711883839
14	11	0.06041600711883839
7	6	0.0065370102589990845
10	9	0.0054760295363343115
9	6	0.0054760295363343115
1	4	0.0016855903416529052
10	8	0.0008984110958048479


Graph12.txt



src-id	dst-id	pir
0	0	1.0
0	0	1.0
0	0	1.0
0	0	1.0
0	0	0.5333333333333333
0	0	0.5333333333333333
0	0	0.5333333333333333
17	16	0.26666666666666666
18	26	0.26666666666666666
0	0	0.26666666666666666
26	27	0.26666666666666666
27	0	0.26666666666666666
31	18	0.26666666666666666
0	0	0.26666666666666666
0	0	0.26666666666666666
0	0	0.26666666666666666
24	25	0.26666666666666666
25	17	0.26666666666666666
0	0	0.06666666666666667
0	0	0.06666666666666667
0	0	0.06666666666666667


Graph13.txt



src-id	dst-id	pir
31	11	1.0
27	26	1.0
0	0	1.0
25	24	0.4
3	2	0.4
0	0	0.4
26	25	0.3
17	16	0.3
11	3	0.3
16	24	0.3
11	2	0.3
0	0	0.3
0	0	0.3
26	17	0.3
0	0	0.3
0	0	0.3
0	0	0.3
0	0	0.3
0	0	0.3
0	0	0.3
9	8	0.1
0	0	0.1
0	1	0.1
19	18	0.1


Graph14.txt



src-id	dst-id	pir
5	4	1.0
13	12	1.0
13	9	1.0
9	8	1.0
11	5	0.3333333333333333
14	5	0.3333333333333333
10	1	0.3333333333333333
10	11	0.3333333333333333
10	14	0.3333333333333333
1	5	0.3333333333333333
15	13	0.16666666666666666
4	0	0.16666666666666666


Graph15.txt



src-id	dst-id	pir
2	3	1.0
3	7	1.0
7	6	1.0
4	5	0.5000005960470162
5	1	0.5000005960470162
1	0	0.5000005960470162
14	15	0.25
15	11	0.25
11	10	0.25


Graph1.txt



src-id	dst-id	pir
3	7	1.0
6	7	0.814
4	0	0.724
9	8	0.724
8	4	0.724
0	1	0.714
1	2	0.706
3	6	0.626
2	3	0.6
10	11	0.314
13	9	0.14
4	5	0.098
0	5	0.054
6	12	0.032
14	12	0.032
14	15	0.032
12	10	0.032
1	12	0.032
10	15	0.032
11	15	0.032


Graph2.txt



src-id	dst-id	pir
7	6	1.0
5	6	0.7362637362637363
3	7	0.6593406593406593
5	4	0.5494505494505495
5	1	0.27472527472527475
15	7	0.2087912087912088
5	0	0.1901098901098901
9	7	0.06593406593406594
3	8	0.04395604395604396
9	8	0.04395604395604396
7	0	0.035164835164835165
13	7	0.0005494505494505495
7	12	0.0005494505494505495


Graph3.txt



src-id	dst-id	pir
6	7	1.0
6	4	0.5
7	3	0.5
3	2	0.5
2	1	0.5
4	5	0.5
5	1	0.5
1	0	0.5


Graph4.txt



src-id	dst-id	pir
0	0	1.0
0	0	1.0
10	11	0.9259259259259259
0	0	0.9259259259259259
3	11	0.7537037037037037
0	0	0.7537037037037037
24	25	0.6703703703703704
25	17	0.6703703703703704
17	16	0.6703703703703704
0	0	0.6703703703703704
0	0	0.6703703703703704
0	0	0.6703703703703704
16	8	0.6611111111111111
0	0	0.6611111111111111
8	9	0.6537037037037037
0	0	0.6537037037037037
10	3	0.5796296296296296
0	0	0.5796296296296296
0	0	0.5555555555555556
9	10	0.5555555555555556
0	1	0.29074074074074074
0	0	0.29074074074074074
26	27	0.23333333333333334
31	27	0.23333333333333334
31	0	0.12962962962962962
26	24	0.12962962962962962
0	0	0.09074074074074075
17	18	0.09074074074074075
16	18	0.05
0	0	0.05
8	0	0.02962962962962963
0	0	0.02962962962962963
0	2	0.02962962962962963
1	2	0.02962962962962963
0	0	0.02962962962962963
3	0	0.02962962962962963
0	0	0.02962962962962963
0	0	0.02962962962962963
0	2	0.02962962962962963
0	0	0.02962962962962963
0	0	0.02962962962962963
0	0	0.02962962962962963


Graph5.txt



src-id	dst-id	pir
7	6	1.0
15	6	0.326262616487802
1	0	0.3182354819667689
5	1	0.28722045346778013
7	3	0.23185790181638716
15	5	0.21604555967368896
9	8	0.08789204254042599
1	4	0.031015028498988746
0	9	0.03089890358729206
0	8	0.02393624742347852
5	6	0.021811161539429247
4	12	0.016209102257661825
15	9	0.01572040992093829
15	4	0.015507514249494373
1	9	0.008999680656492834
7	13	0.0030337633180758106
7	0	0.0030337633180758106
9	12	0.0028644144885181496
4	6	0.0012918896426255843
5	4	0.0006532026282938347
9	13	0.0005612704065339617
9	3	0.0005612704065339617


Graph6.txt



src-id	dst-id	pir
15	14	1.0
4	5	1.0
4	0	0.75
10	14	0.75
14	11	0.75
0	1	0.75
1	6	0.75
11	7	0.75
7	6	0.75
15	4	0.5
7	3	0.5
3	2	0.5


Graph7.txt



src-id	dst-id	pir
1	0	1.0
15	7	0.8134722786895769
2	3	0.813151306357392
15	2	0.813151306357392
1	5	0.8122311856717951
15	5	0.5271221620696296
9	8	0.0868765112447307
13	12	0.04457235786275224
8	4	0.010699077739498856
15	1	0.004129844007446559
15	13	0.0005349538869749428
12	4	0.0002139815547899771


Graph8.txt



src-id	dst-id	pir
8	9	1.0
3	2	0.724
2	1	0.724
7	3	0.724
1	5	0.714
5	4	0.706
8	12	0.626
4	8	0.6
10	11	0.314
12	9	0.188
6	7	0.14
2	0	0.098
1	0	0.054
12	13	0.032
14	13	0.032
14	15	0.032
13	10	0.032
5	13	0.032
10	15	0.032
11	15	0.032


Graph9.txt



src-id	dst-id	pir
12	13	1.0
7	6	0.9044334975369459
11	10	0.9044334975369459
3	7	0.9044334975369459
1	0	0.5130541871921184
15	11	0.12315270935960593
5	4	0.12315270935960593
13	14	0.12315270935960593
6	10	0.0935960591133005
2	3	0.061576354679802964
2	15	0.046059113300492616
15	6	0.024630541871921187
2	5	0.006157635467980297
2	1	0.006157635467980297
0	14	0.0024630541871921187


Graph10.txt



src-id	dst-id	pir
1	5	1.0
4	5	0.9687524064582923
2	3	0.4324266511512496
1	0	0.3252761544582581
3	7	0.2896135121028809
1	2	0.2896135121028809
11	10	0.24169825365995568
15	11	0.23036971755666405
2	4	0.16848202749993582
14	15	0.06041600711883839
14	11	0.06041600711883839
7	6	0.0065370102589990845
10	9	0.0054760295363343115
9	6	0.0054760295363343115
1	4	0.0016855903416529052
10	8	0.0008984110958048479


Graph12.txt



src-id	dst-id	pir
0	0	1.0
0	0	1.0
0	0	1.0
0	0	1.0
0	0	0.5333333333333333
0	0	0.5333333333333333
0	0	0.5333333333333333
17	16	0.26666666666666666
18	26	0.26666666666666666
0	0	0.26666666666666666
26	27	0.26666666666666666
27	0	0.26666666666666666
31	18	0.26666666666666666
0	0	0.26666666666666666
0	0	0.26666666666666666
0	0	0.26666666666666666
24	25	0.26666666666666666
25	17	0.26666666666666666
0	0	0.06666666666666667
0	0	0.06666666666666667
0	0	0.06666666666666667


Graph13.txt



src-id	dst-id	pir
31	11	1.0
27	26	1.0
0	0	1.0
25	24	0.4
3	2	0.4
0	0	0.4
26	25	0.3
17	16	0.3
11	3	0.3
16	24	0.3
11	2	0.3
0	0	0.3
0	0	0.3
26	17	0.3
0	0	0.3
0	0	0.3
0	0	0.3
0	0	0.3
0	0	0.3
0	0	0.3
9	8	0.1
0	0	0.1
0	1	0.1
19	18	0.1


Graph14.txt



src-id	dst-id	pir
5	4	1.0
13	12	1.0
13	9	1.0
9	8	1.0
11	5	0.3333333333333333
14	5	0.3333333333333333
10	1	0.3333333333333333
10	11	0.3333333333333333
10	14	0.3333333333333333
1	5	0.3333333333333333
15	13	0.16666666666666666
4	0	0.16666666666666666


Graph15.txt



src-id	dst-id	pir
2	3	1.0
3	7	1.0
7	6	1.0
4	5	0.5000005960470162
5	1	0.5000005960470162
1	0	0.5000005960470162
14	15	0.25
15	11	0.25
11	10	0.25


Graph17.txt



src-id	dst-id	pir
0	0	1.0
0	0	0.9747985752188695
3	11	0.9672446388147379
0	0	0.9631552897839298
0	0	0.9631552897839298
0	0	0.9619706767710371
0	0	0.9469277142648503
0	0	0.9469277142648503
0	0	0.9229514714354102
9	8	0.9078354848393876
0	0	0.9078354848393876
11	10	0.9026507744610416
0	0	0.8953483654774559
0	0	0.8953483654774559
27	26	0.8953483654774559
0	0	0.8953483654774559
0	0	0.8795913896484295
25	24	0.8655139678856281
0	0	0.8655139678856281
0	0	0.8501464538690597
1	9	0.8496515128157277
0	0	0.8311683042994961
0	0	0.8247827533327383
0	0	0.8247827533327383
0	3	0.8114842551948527
0	0	0.8028949994726039
18	19	0.8028949994726039
0	0	0.7982328170259723
0	0	0.7982328170259723
0	0	0.7976121122623674
63	0	0.7942943844474917
0	0	0.7931990230999537
0	0	0.7901660892354377
18	17	0.7849627171452449
0	0	0.7784449114380066
3	2	0.7784449114380066
0	0	0.7662133763905004
0	0	0.7662133763905004
0	0	0.7637265004422014
2	1	0.7622733210544679
63	0	0.7622733210544679
0	0	0.74657882139119
0	0	0.7438947804003343
0	0	0.7438947804003343
0	0	0.7438947804003343
0	0	0.7320721802559089
0	0	0.7320721802559089
0	0	0.7296494032309102
0	0	0.7253052812644527
0	0	0.7226747912728099
0	0	0.7226747912728099
0	0	0.7041932055141301
0	0	0.7041932055141301
11	18	0.6834016243803094
17	16	0.6792773860621354
0	0	0.6760627033518057
0	0	0.6716601621134795
0	0	0.615655553482032
0	0	0.615655553482032
0	27	0.5895818965167509
0	25	0.5742111369850788
0	0	0.5694718735547315


Graph18.txt



src-id	dst-id	pir
0	0	1.0
0	0	0.9980623497579959
0	0	0.9941762695786217
0	1	0.9941762695786217
0	0	0.9933772246596312
0	0	0.9928395873532615
0	9	0.991641693705736
0	0	0.9897417723975122
0	0	0.9862626257181973
25	24	0.9843883061864671
0	0	0.9827969536580897
0	8	0.9737164077743163
0	0	0.9691565966345791
63	0	0.9677592786227861
0	0	0.9662676382765423
0	0	0.9652476096025527
0	0	0.9652476096025527
0	0	0.9633719426089019
0	0	0.9622872357627175
0	0	0.9618008020093353
8	9	0.9581289682753567
26	0	0.9557655200664029
0	0	0.9545581941854324
16	24	0.9545581941854324
0	0	0.952980316276262
0	0	0.9516894477562065
0	0	0.9516894477562065
0	0	0.9510184117196848
0	0	0.949767967057251
0	0	0.9497329330473121
26	27	0.9493273470091735
18	19	0.948084987118264
0	0	0.9469315597141225
0	0	0.9398546897064689
0	0	0.9394504511302512
0	0	0.9388373559563207
16	0	0.9374440803302899
0	0	0.9363674582556298
26	0	0.9355576336412734
26	18	0.9355576336412734
0	0	0.9355576336412734
0	0	0.9328074638610713
0	0	0.9322401823924457
0	0	0.9311446958508952
0	0	0.9311446958508952
0	9	0.9305140836719954
0	0	0.927529455517587
63	0	0.9239438593465349
0	0	0.9203676954089278
0	0	0.9203286190132267
0	17	0.9194972350081387
0	0	0.9179880776569255
0	0	0.9179880776569255
17	19	0.9164425388338526
26	25	0.915382086302241
63	0	0.9146652365604149
0	0	0.9134242241314261
9	0	0.9134242241314261
19	11	0.9129067987538673
0	0	0.9106861815085106
0	0	0.9098278482650081
0	0	0.9072205094484029
0	0	0.9054405122511239
0	10	0.9053232830640208
0	0	0.9034826500803087
0	0	0.902748283333513
0	0	0.9001894531460541
0	0	0.9001894531460541
0	0	0.9001894531460541
1	9	0.8992394924919421
0	9	0.8979055051904234
0	0	0.8963976953011309
1	19	0.896023100887169
9	2	0.888648441795035
0	0	0.8881929996658294
0	0	0.8881929996658294
0	9	0.8881929996658294
0	0	0.8854522621190726
0	0	0.8852851768409025
0	0	0.8852851768409025
9	26	0.8844766996884669
17	0	0.8844766996884669
0	0	0.8825390494464628
0	3	0.8824231677212803
0	0	0.8815998684877167
0	16	0.8807752217922321
0	0	0.8801419146894909
0	11	0.8800395075835158
0	0	0.8798293035238824
0	0	0.8789291989608373
0	0	0.8789291989608373


Graph19.txt



src-id	dst-id	pir
0	0	1.0
0	0	0.979547044977416
10	9	0.9667859972586736
0	0	0.9645767426796754
1	0	0.9600917245487511
0	0	0.9600917245487511
0	0	0.9576598094951679
0	0	0.9576598094951679
10	11	0.956960019432187
0	0	0.953631679091314
0	0	0.9480217918095647
17	16	0.9480217918095647
0	0	0.9480217918095647
0	8	0.9337801965195566
24	25	0.9324731506167985
63	27	0.9305328236239873
0	0	0.9248014851742824
0	0	0.9248014851742824
9	0	0.9217218305582705
18	10	0.9217218305582705
0	0	0.9173842888455778
0	0	0.9173842888455778
0	0	0.9173842888455778
0	0	0.9173842888455778
16	0	0.9080238738295868
0	0	0.8996668767964652
27	18	0.8996668767964652
0	0	0.8996668767964652
8	0	0.8905349056440094
0	0	0.8905349056440094
0	0	0.8902428445020214
25	17	0.8900895846948396
0	0	0.8817788547733201
16	0	0.8792630805799583
0	0	0.8754691774285897
19	1	0.8754691774285897
0	0	0.8754691774285897
0	0	0.8675690681225385
0	0	0.8624681190684118
0	0	0.8624681190684118
8	0	0.8597007674557138
0	0	0.8597007674557138
0	0	0.8593306305628974
0	0	0.8573613866253347
0	0	0.8567107553684309
0	0	0.8549092297104257
0	0	0.8549092297104257
0	0	0.8518180083165133
0	0	0.8518180083165133
0	0	0.8479460294143163
0	0	0.8479460294143163
11	0	0.8413934497336749
0	0	0.8406820928927934
0	0	0.8406820928927934
0	0	0.8392044370160027
17	0	0.8383398203679393
18	17	0.8383398203679393
0	0	0.8383398203679393
0	0	0.8383398203679393
0	0	0.8290169973801249
0	0	0.8274236737243289
0	0	0.8274236737243289
0	0	0.8274236737243289
0	0	0.8204026395387168
9	0	0.8204026395387168
0	0	0.8194917557790514
1	0	0.8189625756901029
0	0	0.8163802925238132
0	0	0.8148187775072437
0	0	0.8148187775072437
3	2	0.803980706614462
0	0	0.8038419052796558
0	11	0.8038419052796558
24	0	0.8029281298255151
0	0	0.7977317548537092
63	24	0.7914914781763818
0	0	0.7914914781763818
11	3	0.789042212955948
27	19	0.789042212955948
0	0	0.787133694602363
0	0	0.7845167111023719
0	0	0.7696967769173381
0	0	0.751250657860493
0	0	0.751250657860493
0	0	0.7357627422517047
0	0	0.7344383461820958
25	9	0.7266336627937239
0	0	0.7266336627937239
0	0	0.7238171523749487


Graph20.txt



src-id	dst-id	pir
0	0	1.0
9	8	0.9880654973788106
0	0	0.948644100705456
0	0	0.948644100705456
9	1	0.9344249563135073
0	0	0.9339330787651285
18	19	0.9339330787651285
26	18	0.9134813280693808
0	0	0.9044463141544238
0	0	0.9044463141544238
9	0	0.8983819817487542
0	0	0.8852113131836128
0	0	0.8852113131836128
0	0	0.8707915345285095
0	0	0.8432399197462949
0	0	0.8402498220179924
0	0	0.8384311695035921
63	0	0.8301663322762282
0	0	0.8282700148857679
0	0	0.8225487023493626
0	0	0.7491812827648696
0	26	0.7390524885120705
0	0	0.7195133001100253
9	0	0.7087631868487476
0	0	0.7072551938385865
0	0	0.70397385282506
0	0	0.6926541971393438
0	0	0.6849135978253835
0	0	0.6624360882790759
0	0	0.6587534787392403
0	0	0.6308802019286778
0	0	0.6175017798200764
0	0	0.6034839168985826
0	0	0.6033926606692124
0	0	0.5918121804413954
18	27	0.5829939809721054
24	25	0.5769225292861304
0	0	0.5671704096822213
18	17	0.5646294738204647
0	0	0.5459070610316484
63	0	0.4990932625720018
0	25	0.473911720924212
0	0	0.473911720924212
0	0	0.459587081742282
0	0	0.43441977865510323
0	0	0.43030612905313576
0	0	0.42609992880719694
0	0	0.42609992880719694
0	0	0.42609992880719694
0	0	0.4213157724419132
0	2	0.4180758526956185
0	0	0.3940204517506958
18	16	0.37841434211377906
18	9	0.3714503915604168
18	10	0.3649097145815805
0	0	0.3440159212995923
0	0	0.33770565011973336
0	0	0.33676525791210926
0	0	0.32625849459581907
0	0	0.32517118633098185
0	0	0.30648048669989
0	0	0.3010381205099994
0	0	0.2916238431169504
0	0	0.28579897741246524
0	0	0.28579897741246524
0	0	0.2767510193514983
63	0	0.2708368390395444
9	11	0.25472461329363794
0	0	0.25422691087955473
0	24	0.21617371043945377
0	0	0.191183094945311
0	0	0.191183094945311
0	3	0.191183094945311
0	0	0.18396932237395638
0	0	0.18396932237395638
0	0	0.18396932237395638
0	0	0.17384764740146272
0	0	0.16240825836515438
0	0	0.16240825836515438
0	0	0.11813280693806226
0	0	0.1099650508057731
0	0	0.10359588376156884
10	0	0.10014173839880915
0	0	0.10014173839880915
26	0	0.09611093133130542
0	0	0.0793379069315902
0	0	0.0793379069315902
0	0	0.07193385541388907
0	0	0.07193385541388907
0	25	0.057238237007313446
0	0	0.056358811727396284
0	0	0.04385010678920458
0	0	0.03667296615105819
0	0	0.03667296615105819
0	0	0.02983722736392467
0	0	0.028356805384764743
0	0	0.028356805384764743
26	0	0.020795676655232673


Graph21.txt



src-id	dst-id	pir
0	0	1.0
0	0	1.0
0	0	0.9989831170791926
0	0	0.8969736261719317
0	0	0.8959952279031489
0	0	0.8901884859841858
0	0	0.8901884859841858
0	0	0.8764139409171782
0	0	0.8689493986033032
0	0	0.866795738268842
63	0	0.8565765829773503
0	0	0.8450193459385371
8	9	0.8450193459385371
17	16	0.8393443399438124
0	0	0.8393443399438124
0	0	0.8393443399438124
0	0	0.8151389739991771
0	0	0.7958048768935189
0	0	0.7680367202787474
0	0	0.7680367202787474
0	0	0.7452523261011791
0	0	0.7452523261011791
17	18	0.6908350281382014
0	0	0.6908350281382014
0	0	0.6627885978857124
0	0	0.6627885978857124
0	0	0.6618945698155994
0	0	0.6614238729177584
0	0	0.6358981873728897
24	16	0.6358981873728897
0	0	0.6281686930316136
0	0	0.6165167245416626
24	0	0.5922610325136103
0	0	0.5765948187816944
0	0	0.5680897106842275
0	0	0.5680897106842275
0	0	0.5669573738073459
0	0	0.5660677862740049
10	11	0.5660677862740049
18	19	0.5660677862740049
0	0	0.560904922186994
0	0	0.5533737718215378
0	16	0.5533737718215378
2	3	0.5459802780960162
0	0	0.5438813843817442
0	0	0.5438813843817442
24	0	0.5319911070850245
0	0	0.5118710349707073
0	8	0.5096774098052973
0	0	0.5024896609502156
17	0	0.5024896609502156
26	27	0.4956171902059522
0	11	0.4831067179400646
63	0	0.4738585600227355
0	0	0.4738585600227355
16	25	0.4694343052188149
0	0	0.46896212814204985
0	24	0.44739444104003295
0	0	0.4446013434103915
0	0	0.4429746267728843
9	10	0.4350497488136366
0	0	0.4350497488136366
0	0	0.4350497488136366
0	0	0.4302510087419367
0	0	0.4302510087419367
9	1	0.4173941746078266
0	0	0.3969588243826914
0	0	0.3965354932104193
0	0	0.3937305541493856
0	0	0.37777422534836014
0	0	0.3586059082821932
8	0	0.3586059082821932
0	0	0.3586059082821932
0	0	0.3586059082821932
9	2	0.35837648054896876
0	0	0.3510821588113572
0	0	0.3469376578240778
11	0	0.3446759444281625
0	11	0.3371862390725791
0	0	0.3371862390725791
0	0	0.2916722173376318
0	17	0.2350183690204472
0	0	0.2350183690204472
24	0	0.22286165951740247
0	0	0.22286165951740247
0	0	0.21498266710479966
16	0	0.18338232725571868
8	3	0.18338232725571868
16	0	0.18338232725571868
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	17	0.1626716637507142
0	8	0.1626716637507142
0	24	0.1626716637507142
0	18	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	17	0.1626716637507142
0	8	0.1626716637507142
0	24	0.1626716637507142
0	18	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
